state,participant,segment,duration_s,eda_mean,eda_std,eda_min,eda_max,eda_range,hr_mean,hr_std,hr_min,hr_max,hr_range,acc_mean,acc_std,bvp_mean,bvp_std,temp_mean,temp_std,ibi_mean,ibi_std,ibi_rmssd
STRESS,f01,1,452.0,0.4934472544247787,0.21162913830561805,0.155233,0.789187,0.6339539999999999,67.8512610619469,3.5201239988450537,63.37,77.1,13.729999999999997,65.16102664935507,0.26161065501288416,-0.017864698561946928,25.484095904332204,30.806814159292035,0.10399340931061626,0.8844960653753027,0.0798887440930403,0.06803815610140836
STRESS,f01,3,37.0,0.3911787770270271,0.09777069562645734,0.3102,0.693133,0.382933,72.58162162162161,1.6662995310267812,70.2,74.87,4.670000000000002,64.93603708548255,0.27331013480288113,0.12606418918918888,30.211157130573085,32.49513513513513,0.01176840057139313,0.7621527777777778,0.06714958196463096,0.051458592857229916
STRESS,f01,5,32.0,1.252062984375,0.22562895728240093,0.960871,1.633345,0.672474,70.61937499999999,1.5752419209045327,67.9,72.62,4.719999999999999,65.04088827838038,0.12433267189515297,0.8056787109375002,31.406137916906587,32.48218750000001,0.013165859020588581,0.884375,0.08573365976480106,0.11850019096449038
STRESS,f02,0,78.0,1.3168071538461539,0.4241168413450949,0.707093,2.286296,1.5792030000000001,76.29089743589743,0.7167361669891845,74.85,77.88,3.030000000000001,65.0269884541935,0.6785853579122112,-0.09775040064102533,53.76815433656447,32.79217948717949,0.07922132961774651,0.7770833333333333,0.062447894947174426,0.06083543316996496
STRESS,f02,1,379.0,3.2111627453825857,0.7680805622422618,1.033785,4.868426,3.8346410000000004,79.68656992084432,4.395874037228509,74.25,89.98,15.730000000000004,64.1960273663686,0.8849071372342061,0.10992208113456471,55.53660954348746,32.75385224274407,0.09571527320127063,0.7824519230769231,0.07185449604632271,0.06218418191018283
STRESS,f02,3,42.0,0.9679207083333333,0.2917680884832522,0.568801,1.548539,0.9797380000000001,66.33023809523809,3.837120999181323,59.82,71.88,12.059999999999995,64.4001970777932,0.5162889152140927,-0.07209077380952375,68.5155198975679,32.68761904761905,0.028352334564960245,0.8697916666666666,0.0736569563735987,0.11048543456039805
STRESS,f02,4,62.0,1.3152171088709677,0.18242298373978108,1.110613,1.808477,0.6978639999999998,65.46467741935484,4.822886539548809,59.75,75.43,15.680000000000007,64.51599462618331,0.34477112245039343,0.005829133064516042,62.13929552265988,32.630483870967744,0.03039670076297115,0.6854166666666667,0.04028974917877858,0.03366764091294276
STRESS,f02,5,35.0,1.44649785,0.1866046221106435,1.288601,2.054529,0.7659279999999999,76.28285714285714,0.24867157260211348,75.62,76.73,1.1099999999999994,64.51421685872127,1.0736925974508875,0.4396294642857142,62.95616376336954,32.60485714285715,0.016796501093370407,0.8359375,0.05793905068043487,0.08267972847076846
STRESS,f02,6,439.0,0.9566200643507974,0.5695221590199765,0.322948,2.51917,2.1962219999999997,73.20931662870159,4.171869509582658,67.88,83.93,16.05000000000001,63.83307608388916,0.9985925143969624,-0.04419953018223233,46.06715529153322,32.72451025056947,0.0667649756071164,0.8497807017543859,0.07648615804484336,0.06629126073623882
STRESS,f02,7,31.0,2.26873164516129,0.45501115022677924,1.251467,3.27682,2.025353,77.86129032258066,0.6629831990061386,76.25,78.53,2.280000000000001,64.99147159784245,0.4018765574886797,0.24942036290322536,65.03073950340396,32.72451612903226,0.03434537201085477,0.859375,0.05435164728414402,0.052682951901470286
STRESS,f03,0,164.0,4.336770054878049,0.42560116131205605,3.477154,5.142951,1.665797,92.48719512195123,7.321386109998811,78.82,101.63,22.810000000000002,65.25367557457636,0.26740862533914195,-0.3895769817073171,90.35634177860153,32.973719512195125,0.03263163749516332,0.6291610054347826,0.07021762060686895,0.03488123879210902
STRESS,f03,1,261.0,3.304958881226054,0.22862439439866514,2.329122,4.071263,1.7421410000000002,85.78555555555556,4.683448824380569,76.38,92.07,15.689999999999998,65.21142843894317,1.4634281992138853,0.17691989942528694,159.60574514896487,32.892643678160915,0.04523569023196539,0.653293918918919,0.12801669356479917,0.08648813492403966
STRESS,f03,5,31.0,5.246047241935484,0.06597556837198133,5.099833,5.361036,0.2612030000000001,81.05451612903227,0.42392816425608243,80.38,81.73,1.3500000000000085,65.41365976116205,0.4390047819618646,1.588412298387096,163.45109359199998,33.84451612903226,0.015624362630079453,,,
STRESS,f03,7,35.0,3.875656692857142,0.1770932483016422,2.876041,4.240276,1.3642349999999999,81.192,2.1920033889441988,76.72,83.6,6.8799999999999955,64.47571817101014,0.9047812331483119,2.3431071428571437,228.05083118405537,34.228857142857144,0.024930924980998977,,,
STRESS,f04,0,102.0,0.13144172794117645,0.0019507924563742646,0.128141,0.143518,0.015377000000000002,78.6686274509804,4.778350080169745,72.33,86.78,14.450000000000003,61.62256779700216,0.14992529464341842,-0.15502297794117642,32.810214372767696,30.380392156862747,0.021278801410455156,0.7096225247524752,0.0669179317183168,0.04301843718105064
STRESS,f04,1,265.0,0.13249635188679246,0.001981254724831277,0.126859,0.137111,0.010252000000000011,90.75788679245285,3.71410753474329,83.85,95.88,12.030000000000001,61.91664551397297,0.21757198608246156,0.016357311320754735,26.450888408140017,30.466754716981136,0.04550799459534256,0.6602217178770949,0.05013585709800056,0.03221972310127275
STRESS,f04,3,40.0,0.1672399375,0.0032066628071242133,0.139674,0.174272,0.03459800000000002,92.01475,2.2663781541260932,87.65,94.63,6.97999999999999,62.501066440703184,1.1865743397855142,0.2745859374999996,74.42651188410485,30.651999999999997,0.01469693845670017,0.61328125,0.01629426063641735,0.016813362089030323
STRESS,f04,4,41.0,0.16990381707317073,0.001223885203329147,0.166583,0.17299,0.006406999999999996,94.04414634146343,1.4216273320624861,90.67,95.62,4.950000000000003,62.200774807650696,0.1718186415132042,0.0965091463414635,37.830597173168904,30.630487804878047,0.014305247120600112,0.6730769230769231,0.046558038337131166,0.04386801310213869
STRESS,f04,5,38.0,0.17385009210526314,0.0037265475032727275,0.139674,0.179397,0.03972300000000001,89.16421052631578,0.4185163744451,88.57,90.37,1.8000000000000114,62.64930148417602,0.39576452612153046,0.33231907894736845,53.494755258633376,30.68105263157895,0.02890906556812596,0.6361607142857143,0.028585376059968075,0.03677177533840951
STRESS,f04,7,36.0,0.17228720833333333,0.004817940240904878,0.158895,0.180679,0.021783999999999998,75.48111111111112,2.5151140660876803,71.67,79.98,8.310000000000002,62.909300952553295,0.4957341573353222,-0.16252604166666673,83.34171724830784,31.34055555555555,0.017941950291062374,0.6651785714285714,0.03408680208718049,0.021934006551069345
STRESS,f05,0,91.0,0.4793882170329671,0.02109192893339697,0.415982,0.518377,0.10239499999999996,67.00153846153846,1.5548731781624705,63.83,69.27,5.439999999999998,63.743148607289555,0.09945276694109478,0.13652815934065923,28.672339719186176,29.679890109890113,0.016340773886102365,0.7893318965517241,0.08026389848937963,0.09802386166315395
STRESS,f05,1,250.0,0.9086857279999999,0.3414071277324772,0.491498,1.436433,0.9449350000000001,86.62476,11.338905879422406,66.78,100.32,33.53999999999999,63.66056837933995,0.09840269443979607,-0.024489999999999984,17.91159994256236,29.754080000000002,0.033047747275721434,0.6701539855072464,0.08054589042395767,0.0278261537232866
STRESS,f05,3,42.0,0.4908813452380952,0.15472048624035617,0.285694,0.782312,0.496618,82.26214285714285,4.323692500251919,76.13,89.47,13.340000000000003,63.67802451671777,0.12451575071307018,0.27448660714285694,23.562613700397627,29.31190476190476,0.016795421036712974,0.5859375,0.0503984275786839,0.033965926012725765
STRESS,f05,5,40.0,1.07865938125,0.09147918671164167,0.865509,1.193243,0.3277340000000001,85.34275,1.6041165598235065,82.95,87.28,4.329999999999998,63.7538062742528,0.13003554897480957,0.09160937499999995,26.09429741319044,29.2755,0.016116761461285857,0.6790081521739131,0.0610137936681632,0.04153625424453518
STRESS,f05,7,48.0,0.3789366666666667,0.06902352771287885,0.292094,0.530163,0.23806900000000003,85.71312499999999,4.497809724489058,77.52,92.12,14.600000000000009,63.91317338014462,0.05632351719227131,-0.03362304687500003,24.0155561223224,28.867500000000003,0.01713913650100257,0.6322294776119403,0.04913906931288041,0.03798222146909357
STRESS,f06,0,86.0,0.45201075,0.11798065822687548,0.020484,0.664451,0.6439670000000001,78.46174418604652,2.614616425183298,73.9,82.88,8.97999999999999,65.23533494931961,0.22868005060115199,-0.038602834302325514,30.7586468296068,32.17104651162791,0.05868776406221254,0.7280585106382979,0.07958473860645895,0.056665509432450446
STRESS,f06,1,241.0,1.1395025643153527,0.611287514956163,0.398425,2.703071,2.304646,83.8438174273859,3.4034609477851774,76.98,88.22,11.239999999999995,65.10028191655172,0.22800986127438314,-0.042326244813278006,16.856455588779323,31.988381742738593,0.10053939339969548,0.6982286866359447,0.04619430939282114,0.05209418289773252
STRESS,f06,3,41.0,0.4551152073170732,0.036203942705799665,0.263999,0.522609,0.25861,78.72926829268293,0.9369394655821573,76.68,80.12,3.4399999999999977,64.53115491003645,0.5007098132453767,-0.0017987804878048885,26.04978217447431,31.369999999999997,0.03478154823409955,,,
STRESS,f06,5,39.0,0.6489111794871795,0.057167878879180976,0.394584,0.686482,0.29189800000000005,74.04051282051282,0.754344506476331,73.05,75.23,2.180000000000007,64.61340696674255,0.37043274778833135,0.07891025641025642,30.81735831852449,31.328461538461536,0.01656973786810699,0.7299107142857143,0.06666600233512535,0.09674049802607662
STRESS,f06,7,39.0,0.5586329871794872,0.09634120114421499,0.037127,0.66061,0.623483,77.4223076923077,1.272869686440359,75.42,79.33,3.9099999999999966,65.22351725008882,0.6447418319129166,-0.07727163461538467,26.88596816375592,31.48487179487179,0.017956042461551094,0.9895833333333334,0.22833656475815597,0.38603553916705646
STRESS,f07,0,77.0,0.16145880519480518,0.008217398272242157,0.148625,0.181938,0.03331299999999998,88.42311688311689,11.151267502325297,74.47,110.62,36.150000000000006,64.01807132645224,0.33247561754125865,0.006866883116883098,40.22245716959467,28.20272727272727,0.033638118592336695,0.515625,0.0,
STRESS,f07,1,247.0,0.24262002834008098,0.01981068120026745,0.180657,0.261376,0.08071899999999999,107.34761133603239,18.592793180743335,72.67,142.42,69.74999999999999,64.16677685562968,0.12391541332678549,0.00013980263157894777,10.3381920733798,28.38886639676113,0.07086745885858578,0.478515625,0.09598173730707511,0.11707583966020854
STRESS,f07,3,40.0,0.18623825625,0.0018474309636860452,0.179376,0.188344,0.008968000000000004,96.85,5.139353558571351,86.82,107.43,20.610000000000014,64.18724737641139,0.26423985565643193,0.01288281249999996,25.57832497879097,28.784000000000002,0.012806248474865424,0.453125,0.0,
STRESS,f07,5,42.0,0.2056947023809524,0.009995952662238282,0.188344,0.220376,0.03203199999999998,76.74166666666667,1.6785224748011867,74.1,79.23,5.13000000000001,64.18300021144088,0.13187201959151648,0.00986607142857134,15.553192250897329,28.78952380952381,0.014792594825722606,,,
STRESS,f07,7,43.0,0.1909740174418605,0.000979372612855835,0.187063,0.193469,0.006405999999999995,100.48953488372094,6.584807374233499,89.08,112.23,23.150000000000006,64.25142348368206,0.10351504231006903,-0.036224563953488546,27.966158528592615,28.449069767441856,0.015524017923979797,,,
STRESS,f08,0,98.0,0.19553175765306122,0.07260446142090256,0.121682,0.361205,0.23952299999999999,81.86714285714287,2.7233881209153528,77.32,85.53,8.210000000000008,64.5141063592744,0.04127675592813922,0.026360012755102025,68.03491923911999,31.07836734693878,0.032940697412508504,0.7008463541666666,0.06559628458847395,0.04232282146909942
STRESS,f08,1,289.0,0.5950975017301038,0.13773514378218107,0.352239,0.791843,0.43960399999999994,88.93688581314879,4.600502905122542,80.72,96.77,16.049999999999997,64.7682831656192,0.12625521880922344,0.002378892733563988,22.90851733142066,30.954498269896195,0.055710331182528,0.6700965447154471,0.05191295501405561,0.043383619715035356
STRESS,f08,3,36.0,0.1748118888888889,0.06076119155430352,0.107593,0.320217,0.21262399999999998,90.99111111111112,2.8266526903917226,86.4,95.02,8.61999999999999,64.50848256126339,0.4180567784844734,0.47373697916666596,139.4104798950494,29.74611111111111,0.027005943561636388,,,
STRESS,f08,4,35.0,0.5824032,0.15989784699900478,0.156266,0.853325,0.697059,95.29342857142858,0.6120081365338799,94.3,96.1,1.7999999999999972,64.42240987516527,0.1502724571239129,-0.48124553571428574,33.798848671648535,29.820857142857143,0.012955181770005248,0.5989583333333334,0.05875267798270041,0.06987712429686843
STRESS,f08,5,37.0,1.4849789932432436,0.3554617310662497,0.066872,1.951397,1.884525,95.2889189189189,1.486581028934522,93.68,97.78,4.099999999999994,64.52455331327467,0.16640853725546229,0.13116976351351348,21.227660004463498,29.814864864864862,0.01764846239709677,0.578125,0.0788320279858614,0.09084026158592895
STRESS,f08,7,40.0,0.2174994125,0.019675750307290543,0.144738,0.26514,0.12040199999999998,95.152,4.471386362192379,87.73,102.52,14.789999999999992,64.50249244362507,0.1246635342894515,-0.011441406250000119,18.993231781565914,29.226499999999998,0.02139509289533421,0.5319010416666666,0.030082070448301877,0.05026255791601607
STRESS,f09,0,98.0,0.4003750765306122,0.0028889473471760086,0.394175,0.412092,0.017917000000000016,65.00489795918367,3.4617971164269514,60.1,69.53,9.43,63.85432279633691,0.1326687434693028,0.10668207908163274,51.69422031808135,31.56204081632653,0.07026130795289837,0.875732421875,0.08608960648827707,0.0761913481162906
STRESS,f09,1,267.0,0.40753156835205995,0.0019339896863094144,0.401854,0.417211,0.01535700000000001,76.67123595505619,7.965817772177015,65.18,89.05,23.86999999999999,63.303588721179935,0.25705319553420236,-0.0684205290262172,48.244410819857926,31.629400749063667,0.14211753483403794,0.7443561872909699,0.1170349479692523,0.045715884128616324
STRESS,f09,3,38.0,0.43517902631578953,0.013574901128818666,0.409533,0.472242,0.06270900000000001,68.8357894736842,1.2822505535169233,66.83,70.33,3.5,63.889760580766364,1.3007318241176324,0.25046874999999974,85.17342753467162,30.600526315789477,0.05286265065048308,0.578125,0.02551551815399144,0.04941058844013093
STRESS,f09,5,40.0,0.41259621874999997,0.008696548606826645,0.403134,0.438968,0.03583400000000003,78.06575000000001,4.543285643397298,71.08,84.68,13.600000000000009,62.79936692178344,0.6169802230440103,0.47560156250000035,54.0623564119249,30.619499999999995,0.018432308591166367,0.796875,0.057863756235784464,0.06410694596401652
STRESS,f09,7,38.0,0.3759603947368421,0.09316447136241861,0.316375,1.070171,0.7537959999999999,68.3971052631579,0.7705155754931643,67.22,70.25,3.030000000000001,63.64005774206727,0.7108134067216065,0.5521710526315792,42.58756866535121,30.168421052631576,0.018570819751977254,0.8232421875,0.06815678686099312,0.038986821853362275
STRESS,f10,0,109.0,2.1393514793577983,0.09816902069559491,1.966117,2.358016,0.3918990000000002,94.27816513761466,1.307775031250634,92.03,96.53,4.5,64.48027696020353,0.12280858905124119,-0.04718463302752275,80.85376598179201,33.6334862385321,0.09054753069636438,0.6129669540229885,0.03519473463718393,0.03695245855574367
STRESS,f10,1,255.0,2.1239953588235294,0.26637535701963483,1.582316,2.862617,1.2803010000000001,94.84474509803921,2.9978454736768203,90.0,100.32,10.319999999999993,64.59470972450791,0.15666053582996203,0.0011072303921569563,70.19537125301635,34.145529411764706,0.315872296915189,0.6374604430379747,0.04260721248834927,0.0343713884851675
STRESS,f10,3,41.0,1.0765933292682928,0.20971385137576154,0.753327,1.493748,0.7404210000000001,99.14268292682927,4.027649574452395,92.35,104.63,12.280000000000001,64.45727689411017,0.07014296501069493,0.13086509146341424,78.07582998418656,36.36975609756097,0.07844487904373067,0.5899390243902439,0.07383660748670504,0.04440085074494632
STRESS,f10,4,30.0,1.4974829416666666,0.039309656503904104,1.422028,1.568029,0.14600099999999983,103.73533333333333,1.1550230396932442,101.45,105.28,3.8299999999999983,64.38143300893665,0.16447128450321366,-0.3309322916666662,76.18497087281224,36.10266666666667,0.0895147411820464,0.6598214285714286,0.04769896567568958,0.05784602565279251
STRESS,f10,5,44.0,1.7660885000000002,0.10985895023656263,1.548818,1.938155,0.38933700000000004,98.37704545454545,1.6102845309637541,94.33,101.25,6.920000000000002,64.70091689508898,0.09520757333371126,0.029076704545453858,131.00272413973326,35.779318181818184,0.07726570823736408,0.6179846938775511,0.08593380236072179,0.03149319432929121
STRESS,f10,7,43.0,0.6390676337209302,0.17910541223348092,0.40113,0.858345,0.45721500000000004,79.2653488372093,1.065096018899419,78.05,82.57,4.519999999999996,64.47108473580789,0.11018415000779812,-0.25735828488371976,99.35782785611016,36.126744186046515,0.08982465943682827,0.6271306818181818,0.06038602709943174,0.07289008869360707
STRESS,f11,0,105.0,20.0,2.238479704349076,23.421576,30.0,9.011837999999997,92.20028571428573,1.9075176874386133,88.98,95.1,6.11999999999999,64.85881899092422,0.15285189812865302,-0.14440029761904755,67.31860098316686,36.898761904761905,0.04407126778288713,0.6399456521739131,0.0363612951563092,0.034506824585615756
STRESS,f11,1,299.0,20.0,1.582042717394995,21.891485,30.0,9.940094000000002,95.30167224080267,4.0087471098713205,87.58,101.58,14.0,64.69530675542786,0.1701302583023414,0.30116325250836135,98.74158753414845,37.10036789297659,0.31467592041475206,0.6229597929936306,0.04202672775244544,0.02354955243159484
STRESS,f11,3,34.0,12.797651250000001,3.3359333120443657,5.336197,16.883503,11.547306,96.62088235294118,2.797030323971836,92.57,101.5,8.930000000000007,64.24434075487378,0.20162707998004595,-0.14233455882352902,92.60895523528177,37.228235294117646,0.02215859788451459,0.5526620370370371,0.020460265659332972,0.021450202280738878
STRESS,f11,5,38.0,16.50771177631579,1.4501707032839009,12.356264,18.338058,5.981794000000001,101.68315789473684,1.3543615805458764,98.93,103.4,4.469999999999999,64.54343068120977,0.09814649699257942,0.3917639802631578,43.71601158673104,37.20710526315789,0.03394328820848779,0.5927734375,0.028953060703854675,0.01750641030010849
STRESS,f11,7,37.0,8.08769179054054,3.251562204644013,2.51721,13.022886,10.505676,97.0354054054054,1.886110819871316,93.27,99.42,6.150000000000006,65.04153837160179,0.10699970126441136,0.032664695945946,100.37576512970678,37.26540540540541,0.04104016454544023,0.5857843137254902,0.0366598791492131,0.04014135180832853
STRESS,f12,0,91.0,0.31721691208791214,0.027368017094595538,0.147309,0.36635,0.219041,84.87747252747253,2.0839721125122517,79.72,87.52,7.799999999999997,63.965073605492684,0.1029575724557947,-0.08167410714285718,21.59676484208875,31.106483516483518,0.017438975318573288,0.7121611445783133,0.06704662144046862,0.056045316961844886
STRESS,f12,1,251.0,0.33756606772908365,0.01984707473486381,0.078138,0.412464,0.334326,84.87760956175299,4.510808606647481,76.15,89.67,13.519999999999996,64.19594172808063,0.27282484856194184,0.008633590637450188,20.051740499728034,31.17725099601594,0.02208307271648597,0.7096836419753086,0.05681784624265259,0.04613744820713555
STRESS,f12,3,38.0,0.17848929605263159,0.002737516714293639,0.171647,0.185737,0.01409000000000002,86.01552631578947,0.8900611965016826,83.43,86.8,3.3699999999999903,64.03078668390718,0.17243537477454124,-0.2052138157894737,35.70089910508585,31.468421052631577,0.013283609962235468,0.6914893617021277,0.05291024383599139,0.03950160804376802
STRESS,f12,5,37.0,0.1976289324324324,0.009697252322361356,0.14859,0.212637,0.06404699999999999,78.57486486486486,0.8574841315106353,77.93,81.52,3.589999999999989,64.1650857487488,0.046135873221358994,-0.042757601351351544,34.34786159384047,31.458108108108103,0.01181795195085134,0.7123579545454546,0.05705295954117564,0.04601932180781419
STRESS,f12,7,38.0,0.2607481578947368,0.008596341032446416,0.245941,0.280527,0.03458600000000003,83.2628947368421,0.3063959245875804,82.28,83.75,1.4699999999999989,63.959265631607444,0.09958608349198037,0.194860197368421,35.391898294176364,32.19236842105263,0.02241172279320787,0.719921875,0.04298827681309609,0.045313190755124015
STRESS,f13,0,106.0,0.31213434433962267,0.05570298591476142,0.007686,0.390712,0.383026,70.42424528301886,2.6804593200142652,66.53,75.37,8.840000000000003,64.2821776365168,0.28733128477399855,-0.9157414504716977,102.62764214610564,31.64698113207547,0.03417959811086644,0.88125,0.06889189901577689,0.09342391205547967
STRESS,f13,1,217.0,0.20129621543778803,0.17506933375714698,0.0,0.479102,0.479102,67.77898617511521,3.46862233568934,62.87,75.62,12.750000000000007,64.16596290154071,0.522522934666066,0.02179219470046073,60.90366251451825,31.501705069124423,0.05506046631897095,0.8497983870967742,0.08264899593858724,0.09900326129956942
STRESS,f13,3,37.0,0.2708755405405405,0.12892984073981595,0.001281,0.371497,0.37021600000000005,77.9035135135135,1.5316396729176298,75.75,80.58,4.829999999999998,64.23643546480153,0.34118536725946114,-1.1973099662162159,110.5436780286258,30.618108108108117,0.03462836189847976,0.7276785714285714,0.03325817952176638,0.0427908248050911
STRESS,f13,5,38.0,0.3192441315789474,0.09504816538579991,0.0,0.391993,0.391993,80.4863157894737,0.8489573203971775,78.28,81.4,3.1200000000000045,64.27487736322665,0.3951219582613417,1.8448972039473683,100.89157930705451,30.51842105263158,0.021827833003503667,0.890625,0.0,
STRESS,f13,7,41.0,0.271787493902439,0.09147366562498692,0.003843,0.33819,0.334347,81.5339024390244,1.1457298835640148,78.85,83.08,4.230000000000004,64.41937373593176,0.8873910935375562,0.5049161585365842,157.58830227435183,30.24414634146341,0.0183430201726466,,,
STRESS,f14_a,0,60.0,1.5137294875,0.23025857397394892,0.0,2.242625,2.242625,68.31233333333333,5.694573547587991,61.67,101.0,39.33,64.8545423362458,1.4495967225808137,-0.04676302083333314,73.79580534224495,34.04766666666667,0.20177022134651643,0.6741071428571429,0.05871851088377636,0.08486547258750168
STRESS,f14_a,1,60.0,1.0074663750000001,0.13208775473446702,0.682792,1.270597,0.587805,85.75800000000001,5.905398039082547,73.63,93.43,19.80000000000001,66.78882607461715,3.3675646682362053,0.0740833333333336,92.16906794402414,33.89216666666667,0.03564134615240463,,,
STRESS,f14_a,2,60.0,0.6568105416666666,0.08471318263154165,0.51762,0.819796,0.302176,89.61666666666666,0.9115164410048902,88.35,91.7,3.3500000000000085,65.22379384235408,1.9452597755353467,-0.4010729166666664,48.193704963071674,33.990833333333335,0.027464623710430684,0.7,0.08232462420199682,0.12467405420401899
STRESS,f14_a,3,60.0,0.4716365791666667,0.04159084863406932,0.399753,0.550841,0.151088,85.694,3.1169451925456335,79.27,89.52,10.25,64.61436336641438,0.12234688497563452,0.5438463541666666,23.543560519818392,34.12883333333333,0.050665296034092075,0.7443359375,0.047537232914670095,0.036155690830495545
STRESS,f14_a,4,60.0,0.345256125,0.03003650302009276,0.29348,0.409997,0.11651699999999998,79.44016666666666,1.1458410181560492,78.03,81.72,3.6899999999999977,64.52567862159084,0.09814395656368485,-0.021856770833333452,21.63561832192909,34.346999999999994,0.06484083075758082,0.7317073170731707,0.045769801207324476,0.03022030414154377
STRESS,f14_a,5,60.0,0.26063187083333333,0.01973345911252804,0.206412,0.298601,0.092189,85.26666666666667,2.7062709070272732,81.67,91.12,9.450000000000003,64.95633344713846,1.6362680747737912,-0.28156770833333333,32.26305479618869,34.49633333333333,0.02713955702577949,0.7052083333333333,0.058006899134691065,0.04651441772219107
STRESS,f14_a,6,60.0,0.21228593749999997,0.010097586669196114,0.193608,0.233301,0.039693000000000006,86.6695,3.541536589768157,79.72,91.48,11.760000000000005,64.46645012035512,0.14811012484826375,0.22977343749999987,21.71621260299459,34.44616666666668,0.024227509616596296,0.7583198051948052,0.032696282240717335,0.034615263807847
STRESS,f14_a,7,60.0,0.18168961250000001,0.00811027371993965,0.164159,0.19873,0.03457099999999999,81.20633333333335,0.5868218544744973,79.53,81.8,2.269999999999996,64.45011095417324,0.118258202093366,0.0036692708333332527,22.381857639754642,34.445,0.01736855396015137,0.7331149193548387,0.03799430466118632,0.029402346008774064
STRESS,f14_a,8,60.0,0.1596238375,0.006336371136365073,0.141111,0.176963,0.03585200000000002,82.80233333333334,0.6426880183175114,81.75,83.68,1.9300000000000068,64.8808597896783,1.498633774613025,-0.2743255208333333,28.843157832730935,34.45766666666667,0.017922673411693114,0.7227678571428572,0.04831751515142478,0.053860607808763276
STRESS,f14_a,9,60.0,0.1569990416666667,0.005439791032897976,0.141111,0.182084,0.04097300000000001,79.2745,0.9845073641166937,77.93,81.9,3.969999999999999,64.84961653890716,2.5459981110654546,0.07075520833333351,37.438215171973596,34.43733333333333,0.024756592836836955,0.7060546875,0.053905896171846025,0.0446374564705617
STRESS,f14_a,10,60.0,0.13402651666666668,0.01141696843991677,0.098858,0.160317,0.061458999999999986,80.61233333333332,1.4261806415115241,78.88,84.43,5.550000000000011,64.71616303175018,3.0253211475462347,0.02926562499999997,45.30160732100952,34.378833333333326,0.016339284630063296,0.6607142857142857,0.04873369908872862,0.03296097360895154
STRESS,f14_a,11,43.25,0.13329575722543352,0.007123113793452335,0.109101,0.153915,0.04481399999999999,89.53558823529411,4.099127734456563,84.62,96.45,11.829999999999998,64.48981732862897,1.039281498562441,0.028894508670520444,45.946866629193494,34.385028901734096,0.018075764679149217,0.609375,0.02209708691207961,0.02293123080329196
STRESS,f14_b,0,90.0,0.3055861472222222,0.004517878005213549,0.270149,0.321363,0.05121400000000004,82.56211111111112,3.7718623441490915,77.68,87.58,9.899999999999991,65.07426173993562,0.21283208439785367,0.044835069444444306,61.637948129023016,34.58322222222222,0.043864128036415886,0.6929505813953488,0.05898392099300022,0.04739297152532219
STRESS,f14_b,1,246.0,2.2269121249999997,2.119406294879122,0.285513,7.262565,6.9770520000000005,85.96085365853659,2.282752333118189,82.85,90.37,7.52000000000001,65.08066383850031,0.20384638133597408,-0.10434070121951232,56.64009648461381,34.70776422764227,0.02602924599691059,0.6971875,0.04223839522578954,0.03918467340068145
STRESS,f14_b,3,39.0,0.983103032051282,0.024988026891206102,0.960582,1.169276,0.20869399999999994,85.14615384615384,1.050710663983326,82.47,86.85,4.3799999999999955,63.88910208048208,0.45829637540699175,0.5243469551282063,68.31003536776515,34.623333333333335,0.014559045709311191,0.6428571428571429,0.045307551629875986,0.06870263519933811
STRESS,f14_b,4,42.0,1.185378613095238,0.12536676495358604,1.034841,1.726318,0.6914770000000001,79.65785714285714,0.9024135249806643,78.68,82.18,3.5,64.33365494173225,0.5147405029804716,0.6986458333333339,71.13899266354628,34.624761904761904,0.01384232557499878,0.7263719512195121,0.06894390884570188,0.04192627457812106
STRESS,f14_b,5,49.0,3.377634581632653,1.049487763697439,1.814661,5.119246,3.3045850000000003,87.71489795918369,4.447425360422192,81.02,95.18,14.16000000000001,64.14098447117242,0.7922936931407046,-1.0108769132653057,79.874329441487,34.661632653061226,0.020238066655213105,,,
STRESS,f14_b,7,43.0,2.3900804302325582,0.11270005010997844,2.318456,2.826747,0.5082910000000003,69.24720930232559,4.0375892678338925,63.45,77.15,13.700000000000003,65.2471478984635,0.5656265530606817,-2.8955341569767437,62.40501348682057,35.19720930232558,0.03149939692264031,0.6993140243902439,0.06073934791906768,0.03519962601896503
STRESS,f15,0,87.0,9.566401727011495,0.47382106805810303,8.450526,10.642589,2.192062999999999,83.24333333333334,2.7270398530555537,77.2,87.52,10.319999999999993,64.24821732757401,0.3893790976256034,0.16490122126436765,48.149402328609554,32.334367816091955,0.08100945239902077,0.7153799019607843,0.08082430700860825,0.055726732812896904
STRESS,f15,1,264.0,11.075306296401516,0.43283555130327683,9.918906,12.452358,2.5334520000000005,78.50609848484848,3.548430020658834,72.12,84.23,12.11,63.648204023004425,0.4022779196214221,-0.04454663825757583,37.059598395640606,32.02306818181818,0.10165327978296419,0.7503188775510204,0.10875018002142565,0.10445611184715822
STRESS,f15,3,38.0,8.49710659868421,0.4149833647719201,7.418482,9.513548,2.095066,75.01815789473685,2.01149441076602,70.73,76.95,6.219999999999999,64.14628973286098,0.3672847944192982,-0.2295106907894739,51.29446156877604,31.234210526315785,0.014623625252052116,0.68125,0.0125,0.019136638615493577
